datetime,market_cap_other,market_volume_other
2014-01-03T12:12:00.000Z,1431730048.0,70774704.0
2014-01-04T12:12:00.000Z,1373629952.0,28978000.0
2014-01-05T12:12:00.000Z,1416269952.0,26085300.0
2014-01-06T12:12:00.000Z,1540809984.0,82743904.0
2014-01-07T12:12:00.000Z,1456530048.0,38809200.0
2014-01-08T12:12:00.000Z,1238189952.0,94377800.0
2014-01-09T12:12:00.000Z,1229069952.0,24911300.0
2014-01-10T12:12:00.000Z,1230429952.0,21614200.0
2014-01-11T12:12:00.000Z,1365920000.0,30043500.0
2014-01-12T12:12:00.000Z,1251879936.0,24541900.0
2014-01-13T12:12:00.000Z,1225890048.0,24449400.0
2014-01-14T12:12:00.000Z,1190070016.0,19818700.0
2014-01-15T12:12:00.000Z,1266940032.0,15932200.0
2014-01-16T12:12:00.000Z,1241490048.0,9507280.0
2014-01-17T12:12:00.000Z,1186819968.0,14172000.0
2014-01-18T12:12:00.000Z,1209139968.0,12812500.0
2014-01-19T12:12:00.000Z,1234710016.0,12266000.0
2014-01-20T12:12:00.000Z,1331020032.0,19766100.0
2014-01-21T12:12:00.000Z,1352800000.0,28075300.0
2014-01-22T12:12:00.000Z,1259430016.0,21794900.0
2014-01-23T12:12:00.000Z,1252790016.0,17629600.0
2014-01-24T12:12:00.000Z,1124370048.0,39014600.0
2014-01-25T12:12:00.000Z,1217309952.0,17763200.0
2014-01-26T12:12:00.000Z,1288630016.0,25444800.0
2014-01-27T12:12:00.000Z,1279779968.0,22686400.0
2014-01-28T12:12:00.000Z,1191510016.0,34389300.0
2014-01-29T12:12:00.000Z,1201190016.0,14652000.0
2014-01-30T12:12:00.000Z,1151549952.0,11411900.0
2014-01-31T12:12:00.000Z,1215100032.0,13118500.0
2014-02-01T12:12:00.000Z,1272130048.0,10986100.0
2014-02-02T12:12:00.000Z,1271699968.0,12010100.0
2014-02-03T12:12:00.000Z,1229149952.0,9131250.0
2014-02-04T12:12:00.000Z,1212210048.0,11686200.0
2014-02-05T12:12:00.000Z,1216310016.0,14340500.0
2014-02-06T12:12:00.000Z,1152760064.0,16311100.0
2014-02-07T12:12:00.000Z,1035529984.0,21364100.0
2014-02-08T12:12:00.000Z,1050259968.0,14783500.0
2014-02-09T12:12:00.000Z,1035190016.0,10897300.0
2014-02-10T12:12:00.000Z,945185024.0,29921600.0
2014-02-11T12:12:00.000Z,1087779968.0,31647300.0
2014-02-12T12:12:00.000Z,1017809984.0,30178500.0
2014-02-13T12:12:00.000Z,1009430016.0,8470100.0
2014-02-14T12:12:00.000Z,940235008.0,45370800.0
2014-02-15T12:12:00.000Z,984089024.0,30157400.0
2014-02-16T12:12:00.000Z,995315008.0,15102200.0
2014-02-17T12:12:00.000Z,1010860032.0,18276900.0
2014-02-18T12:12:00.000Z,2281669888.0,15753100.0
2014-02-19T12:12:00.000Z,979907008.0,12322500.0
2014-02-20T12:12:00.000Z,947252992.0,22582000.0
2014-02-21T12:12:00.000Z,908152000.0,21612200.0
2014-02-22T12:12:00.000Z,881353024.0,9487680.0
2014-02-23T12:12:00.000Z,970628992.0,20709000.0
2014-02-24T12:12:00.000Z,922272000.0,16728700.0
2014-02-25T12:12:00.000Z,780596992.0,35298600.0
2014-02-26T12:12:00.000Z,873356032.0,22518100.0
2014-02-27T12:12:00.000Z,910236032.0,13392100.0
2014-02-28T12:12:00.000Z,1079750016.0,9697050.0
2014-03-01T12:12:00.000Z,1031920000.0,12529500.0
2014-03-02T12:12:00.000Z,1017209984.0,7749520.0
2014-03-03T12:12:00.000Z,1308329984.0,20833900.0
2014-03-04T12:12:00.000Z,1863160064.0,53852500.0
2014-03-05T12:12:00.000Z,1443779968.0,36835300.0
2014-03-06T12:12:00.000Z,1220320000.0,14997800.0
2014-03-07T12:12:00.000Z,1128440064.0,12284000.0
2014-03-08T12:12:00.000Z,1085389952.0,11788500.0
2014-03-09T12:12:00.000Z,1242439936.0,9609320.0
2014-03-10T12:12:00.000Z,1206429952.0,12018900.0
2014-03-11T12:12:00.000Z,1189570048.0,9344720.0
