datetime,market_cap_other,market_volume_other
2013-08-05T21:17:00.000Z,1346589952.0,0.0
2013-08-06T21:17:00.000Z,1337200000.0,0.0
2013-08-07T21:17:00.000Z,1335650048.0,0.0
2013-08-08T21:17:00.000Z,1293760000.0,0.0
2013-08-09T21:17:00.000Z,1277629952.0,0.0
2013-08-10T21:17:00.000Z,1289769984.0,0.0
2013-08-11T21:17:00.000Z,1313890048.0,0.0
2013-08-12T21:17:00.000Z,1311980032.0,0.0
2013-08-13T21:17:00.000Z,1343139968.0,0.0
2013-08-14T21:17:00.000Z,1407699968.0,0.0
2013-08-15T21:17:00.000Z,1376189952.0,0.0
2013-08-16T21:17:00.000Z,1368230016.0,0.0
2013-08-17T21:17:00.000Z,1418150016.0,0.0
2013-08-18T21:17:00.000Z,1426470016.0,0.0
2013-08-19T21:17:00.000Z,1489149952.0,0.0
2013-08-20T21:17:00.000Z,1520220032.0,0.0
2013-08-21T21:17:00.000Z,1556249984.0,0.0
2013-08-22T21:17:00.000Z,1526759936.0,0.0
2013-08-23T21:17:00.000Z,1489049984.0,0.0
2013-08-24T21:17:00.000Z,1519190016.0,0.0
2013-08-25T21:17:00.000Z,1533730048.0,0.0
2013-08-26T21:17:00.000Z,1516780032.0,0.0
2013-08-27T21:17:00.000Z,1587160064.0,0.0
2013-08-28T21:17:00.000Z,1565750016.0,0.0
2013-08-29T21:17:00.000Z,1538919936.0,0.0
2013-08-30T21:17:00.000Z,1661389952.0,0.0
2013-08-31T21:17:00.000Z,1754720000.0,0.0
2013-09-01T21:17:00.000Z,1728009984.0,0.0
2013-09-02T21:17:00.000Z,1698429952.0,0.0
2013-09-03T21:17:00.000Z,1709830016.0,0.0
2013-09-04T21:17:00.000Z,1579459968.0,0.0
2013-09-05T21:17:00.000Z,1618179968.0,0.0
2013-09-06T21:17:00.000Z,1522029952.0,0.0
2013-09-07T21:17:00.000Z,1570040064.0,0.0
2013-09-08T21:17:00.000Z,1528999936.0,0.0
2013-09-09T21:17:00.000Z,1585430016.0,0.0
2013-09-10T21:17:00.000Z,1595299968.0,0.0
2013-09-11T21:17:00.000Z,1644979968.0,0.0
2013-09-12T21:17:00.000Z,1691500032.0,0.0
2013-09-13T21:17:00.000Z,1706579968.0,0.0
2013-09-14T21:17:00.000Z,1632940032.0,0.0
2013-09-15T21:17:00.000Z,1648179968.0,0.0
2013-09-16T21:17:00.000Z,1665849984.0,0.0
2013-09-17T21:17:00.000Z,1691320064.0,0.0
2013-09-18T21:17:00.000Z,1704009984.0,0.0
2013-09-19T21:17:00.000Z,1686669952.0,0.0
2013-09-20T21:17:00.000Z,1637340032.0,0.0
2013-09-21T21:17:00.000Z,1639769984.0,0.0
2013-09-22T21:17:00.000Z,1666969984.0,0.0
2013-09-23T21:17:00.000Z,1629900032.0,0.0
2013-09-24T21:17:00.000Z,1642739968.0,0.0
2013-09-25T21:17:00.000Z,1661330048.0,0.0
2013-09-26T21:17:00.000Z,1658339968.0,0.0
2013-09-27T21:17:00.000Z,1753840000.0,0.0
2013-09-28T21:17:00.000Z,1759190016.0,0.0
2013-09-29T21:17:00.000Z,1790040064.0,0.0
2013-09-30T21:17:00.000Z,1707590016.0,0.0
2013-10-01T21:17:00.000Z,1708780032.0,0.0
2013-10-02T21:17:00.000Z,1536739968.0,0.0
2013-10-03T21:17:00.000Z,1584499968.0,0.0
2013-10-04T21:17:00.000Z,1671000064.0,0.0
2013-10-05T21:17:00.000Z,1653590016.0,0.0
2013-10-06T21:17:00.000Z,1663600000.0,0.0
2013-10-07T21:17:00.000Z,1646569984.0,0.0
2013-10-08T21:17:00.000Z,1625740032.0,0.0
2013-10-09T21:17:00.000Z,1677129984.0,0.0
2013-10-10T21:17:00.000Z,1677740032.0,0.0
2013-10-11T21:17:00.000Z,1679139968.0,0.0
2013-10-12T21:17:00.000Z,1739900032.0,0.0
2013-10-13T21:17:00.000Z,1755059968.0,0.0
2013-10-14T21:17:00.000Z,1789970048.0,0.0
2013-10-15T21:17:00.000Z,1838550016.0,0.0
2013-10-16T21:17:00.000Z,1814400000.0,0.0
2013-10-17T21:17:00.000Z,1857959936.0,0.0
2013-10-18T21:17:00.000Z,1965859968.0,0.0
2013-10-19T21:17:00.000Z,2121250048.0,0.0
2013-10-20T21:17:00.000Z,2167790080.0,0.0
2013-10-21T21:17:00.000Z,2281870080.0,0.0
2013-10-22T21:17:00.000Z,2375719936.0,0.0
2013-10-23T21:17:00.000Z,2620659968.0,0.0
2013-10-24T21:17:00.000Z,2417070080.0,0.0
2013-10-25T21:17:00.000Z,2292760064.0,0.0
2013-10-26T21:17:00.000Z,2211599872.0,0.0
2013-10-27T21:17:00.000Z,2426759936.0,0.0
2013-10-28T21:17:00.000Z,2481750016.0,0.0
2013-10-29T21:17:00.000Z,2551340032.0,0.0
2013-10-30T21:17:00.000Z,2515500032.0,0.0
2013-10-31T21:17:00.000Z,2558040064.0,0.0
2013-11-01T21:17:00.000Z,2577210112.0,0.0
2013-11-02T21:17:00.000Z,2595909888.0,0.0
2013-11-03T21:17:00.000Z,2695209984.0,0.0
2013-11-04T21:17:00.000Z,2864960000.0,0.0
2013-11-05T21:17:00.000Z,3039409920.0,0.0
2013-11-06T21:17:00.000Z,3298990080.0,0.0
2013-11-07T21:17:00.000Z,3747640064.0,0.0
2013-11-08T21:17:00.000Z,4169240064.0,0.0
2013-11-09T21:17:00.000Z,4453429760.0,0.0
2013-11-10T21:17:00.000Z,3900800000.0,0.0
2013-11-11T21:17:00.000Z,4273509888.0,0.0
2013-11-12T21:17:00.000Z,4408779776.0,0.0
2013-11-13T21:17:00.000Z,5151249920.0,0.0
2013-11-14T21:17:00.000Z,5184139776.0,0.0
2013-11-15T21:17:00.000Z,5270669824.0,0.0
2013-11-16T21:17:00.000Z,5537730048.0,0.0
2013-11-17T21:17:00.000Z,6048640000.0,0.0
2013-11-18T21:17:00.000Z,7982380032.0,0.0
2013-11-19T21:17:00.000Z,7761430016.0,0.0
