date,open,high,low,close,volume_btc,volume_usd
2020-03-04,8751.88,8850.47,8670.0,8757.05,1271,11148191
2020-03-03,8912.92,8921.42,8665.01,8751.88,910,7983225
2020-03-02,8528.4,8970.26,8488.18,8912.92,1244,10920151
2020-03-01,8525.13,8753.5,8410.01,8528.4,797,6818373
2020-02-29,8704.88,8804.14,8525.13,8525.13,368,3200291
2020-02-28,8809.86,8899.56,8430.0,8704.88,1631,14087962
2020-02-27,8780.08,8973.9,8520.0,8809.86,2189,19296669
2020-02-26,9311.4,9371.49,8620.0,8780.08,2631,23586378
2020-02-25,9665.85,9680.92,9247.5,9311.4,1075,10129101
2020-02-24,9977.24,10025.0,9488.33,9665.85,1345,13054508
2020-02-23,9675.67,10016.82,9673.43,9977.24,499,4948322
2020-02-22,9703.44,9728.57,9582.37,9675.67,319,3091800
2020-02-21,9610.11,9775.26,9575.01,9703.44,789,7655938
2020-02-20,9597.25,9699.06,9390.0,9610.11,1309,12514712
2020-02-19,10187.97,10310.06,9290.73,9597.25,2049,20195696
2020-02-18,9705.1,10275.62,9600.0,10187.97,1410,14046572
2020-02-17,9933.8,9964.63,9477.53,9705.1,1157,11211314
2020-02-16,9903.34,10049.39,9628.0,9933.8,869,8559305
2020-02-15,10372.74,10397.0,9751.0,9903.34,1647,16553232
2020-02-14,10245.39,10400.37,10111.0,10372.74,1653,17023800
2020-02-13,10352.74,10517.2,10087.51,10245.39,1832,18903408
2020-02-12,10269.46,10487.46,10250.2,10352.74,1772,18375776
2020-02-11,9860.08,10390.94,9714.29,10269.46,1988,20055451
2020-02-10,10168.41,10200.0,9697.09,9860.08,1717,17049183
2020-02-09,9912.53,10170.91,9884.3,10168.41,606,6097683
2020-02-08,9816.97,9947.24,9660.44,9912.53,578,5685906
2020-02-07,9761.36,9871.36,9720.59,9816.97,728,7128228
2020-02-06,9615.04,9856.43,9520.12,9761.36,1347,13063514
2020-02-05,9167.01,9767.9,9150.1,9615.04,1350,12864879
2020-02-04,9278.51,9339.0,9079.87,9167.01,816,7504286
2020-02-03,9321.0,9600.0,9225.0,9278.51,887,8285387
2020-02-02,9380.6,9468.43,9150.0,9321.0,521,4871810
2020-02-01,9330.55,9455.78,9290.7,9380.6,384,3603303
2020-01-31,9497.68,9525.01,9200.03,9330.55,974,9084855
2020-01-30,9280.04,9565.22,9186.87,9497.68,1451,13645741
2020-01-29,9399.0,9430.0,9227.79,9280.04,962,8986357
2020-01-28,8901.8,9405.42,8890.72,9399.0,1527,13899514
2020-01-27,8583.74,8989.98,8560.04,8901.8,1177,10364365
2020-01-26,8330.01,8592.06,8283.37,8583.74,464,3924863
2020-01-25,8425.18,8433.86,8260.0,8330.01,366,3054203
2020-01-24,8391.37,8513.35,8226.36,8425.18,787,6622343
2020-01-23,8664.08,8673.13,8277.81,8391.37,1717,14392489
2020-01-22,8716.76,8784.28,8575.01,8664.08,515,4462814
2020-01-21,8627.64,8776.25,8480.0,8716.76,886,7654716
2020-01-20,8700.66,8730.31,8510.02,8627.64,555,4794241
2020-01-19,8907.78,9180.18,8477.51,8700.66,1709,15027214
2020-01-18,8900.45,8971.0,8810.0,8907.78,338,3018534
2020-01-17,8715.01,9007.18,8669.0,8900.45,1260,11186184
2020-01-16,8813.5,8849.58,8580.06,8715.01,730,6341259
2020-01-15,8827.01,8920.83,8561.12,8813.5,1143,10034845
2020-01-14,8110.0,8889.0,8110.0,8827.01,2641,22684492
2020-01-13,8173.14,8190.75,8000.0,8110.0,1628,13159389
2020-01-12,8023.48,8180.0,7972.0,8173.14,275,2234783
2020-01-11,8190.89,8277.01,8000.0,8023.48,544,4422671
2020-01-10,7820.01,8199.0,7676.0,8190.89,1055,8405485
2020-01-09,8042.02,8042.02,7756.56,7820.01,951,7507310
2020-01-08,8158.5,8463.0,7871.01,8042.02,1757,14377981
2020-01-07,7762.72,8210.0,7737.5,8158.5,1870,14877546
2020-01-06,7351.77,7807.94,7349.29,7762.72,1161,8810268
2020-01-05,7352.82,7490.17,7313.53,7351.77,554,4120605
2020-01-04,7333.0,7394.4,7258.53,7352.82,402,2947287
2020-01-03,6944.9,7398.0,6860.0,7333.0,1292,9328686
2020-01-02,7175.2,7186.65,6901.02,6944.9,984,6908590
2020-01-01,7165.9,7231.65,7146.6,7175.2,776,5584370
2019-12-31,7216.27,7300.0,7115.02,7165.9,841,6048159
2019-12-30,7390.42,7390.42,7199.97,7216.27,709,5160001
2019-12-29,7300.7,7521.92,7276.4,7390.42,303,2240654
2019-12-28,7241.66,7349.24,7238.9,7300.7,436,3188539
2019-12-27,7195.83,7253.38,7062.39,7241.66,1362,9818404
2019-12-26,7192.6,7429.99,7155.0,7195.83,728,5310053
2019-12-25,7260.75,7266.0,7122.5,7192.6,237,1713235
2019-12-24,7316.57,7426.14,7162.5,7260.75,567,4131282
2019-12-23,7513.12,7690.0,7270.0,7316.57,1247,9365450
2019-12-22,7140.34,7522.01,7130.0,7513.12,606,4449423
2019-12-21,7186.87,7195.37,7116.08,7140.34,274,1960797
2019-12-20,7155.0,7218.0,7078.34,7186.87,621,4452286
2019-12-19,7292.61,7368.5,7052.5,7155.0,933,6685191
2019-12-18,6615.06,7448.0,6435.38,7292.61,1763,12043135
2019-12-17,6881.25,6928.4,6560.04,6615.06,1636,11007100
2019-12-16,7120.14,7136.31,6822.0,6881.25,1329,9260472
2019-12-15,7072.7,7212.02,7012.5,7120.14,285,2024435
2019-12-14,7250.14,7265.4,7010.01,7072.7,452,3233257
2019-12-13,7193.42,7297.6,7193.42,7250.14,599,4346965
2019-12-12,7200.5,7299.39,7082.93,7193.42,874,6291003
2019-12-11,7221.4,7267.84,7130.0,7200.5,729,5251599
2019-12-10,7340.21,7395.0,7167.5,7221.4,610,4437108
2019-12-09,7528.05,7652.0,7287.09,7340.21,991,7411846
2019-12-08,7500.0,7575.25,7392.54,7528.05,315,2362732
2019-12-07,7543.71,7636.39,7480.0,7500.0,478,3609680
2019-12-06,7393.19,7607.07,7305.0,7543.71,930,6942049
2019-12-05,7192.73,7485.0,7160.75,7393.19,1172,8600567
2019-12-04,7301.37,7820.75,7091.59,7192.73,2190,16114965
2019-12-03,7301.55,7413.27,7245.6,7301.37,865,6340876
2019-12-02,7400.18,7429.49,7170.01,7301.55,824,6016385
2019-12-01,7554.19,7554.19,7242.26,7400.18,495,3641236
2019-11-30,7758.35,7811.38,7463.0,7554.19,753,5782531
2019-11-29,7430.53,7860.95,7414.79,7758.35,1033,7933376
2019-11-28,7520.11,7651.63,7375.03,7430.53,752,5664293
2019-11-27,7162.9,7669.56,6849.95,7520.11,1919,14108262
2019-11-26,7121.7,7338.99,7028.27,7162.9,1149,8193498
2019-11-25,6912.89,7376.9,6523.92,7121.7,2768,19207151
2019-11-24,7329.11,7344.86,6862.28,6912.89,963,6826904
2019-11-23,7286.95,7349.22,7112.51,7329.11,756,5486332
2019-11-22,7615.0,7718.29,6789.0,7286.95,3543,25436887
2019-11-21,8079.0,8117.35,7387.54,7615.0,2283,17488088
2019-11-20,8120.8,8218.0,8028.05,8079.0,881,7141546
2019-11-19,8174.11,8198.73,8000.0,8120.8,874,7074189
2019-11-18,8500.0,8500.0,8033.48,8174.11,1162,9632087
2019-11-17,8479.81,8627.79,8382.61,8500.0,355,3032221
2019-11-16,8457.18,8526.08,8430.16,8479.81,245,2077802
2019-11-15,8626.66,8774.0,8368.33,8457.18,1409,12026484
2019-11-14,8761.75,8787.0,8562.83,8626.66,822,7108631
2019-11-13,8814.3,8834.98,8706.79,8761.75,580,5082929
2019-11-12,8721.54,8875.53,8561.12,8814.3,892,7779033
2019-11-11,9040.12,9065.58,8600.0,8721.54,613,5376110
2019-11-10,8809.33,9130.88,8749.02,9040.12,540,4851500
2019-11-09,8768.14,8877.36,8725.0,8809.33,306,2693884
2019-11-08,9202.17,9250.0,8670.03,8768.14,1223,10869425
2019-11-07,9350.07,9369.04,9084.95,9202.17,795,7332702
2019-11-06,9318.5,9445.38,9260.15,9350.07,740,6908137
2019-11-05,9415.61,9478.0,9177.0,9318.5,997,9298267
2019-11-04,9200.0,9600.0,9135.0,9415.61,1016,9537908
2019-11-03,9307.58,9386.45,9075.0,9200.0,333,3074478
2019-11-02,9246.88,9388.13,9206.91,9307.58,445,4144185
2019-11-01,9154.0,9299.99,9064.47,9246.88,895,8213720
2019-10-31,9171.01,9426.18,8962.5,9154.0,1073,9843833
2019-10-30,9432.41,9436.28,9001.71,9171.01,889,8170035
2019-10-29,9219.51,9555.57,9072.5,9432.41,1593,14882285
2019-10-28,9547.18,9932.29,9188.19,9219.51,1584,15106793
2019-10-27,9272.28,9809.24,9112.86,9547.18,1686,16083311
2019-10-26,8670.24,10610.0,8650.02,9272.28,5472,52400060
2019-10-25,7458.57,8800.0,7400.0,8670.24,3851,31895226
2019-10-24,7468.81,7511.99,7361.67,7458.57,745,5552194
2019-10-23,8023.14,8052.46,7275.24,7468.81,4667,35233039
2019-10-22,8212.76,8312.83,7996.19,8023.14,718,5864597
2019-10-21,8227.0,8356.21,8157.84,8212.76,796,6545773
2019-10-20,7960.0,8300.0,7882.29,8227.0,676,5468738
2019-10-19,7960.68,8102.63,7879.79,7960.0,487,3887996
2019-10-18,8074.43,8119.27,7815.1,7960.68,970,7717392
2019-10-17,8002.22,8120.6,7941.11,8074.43,715,5753027
2019-10-16,8162.95,8179.1,7915.0,8002.22,1231,9880319
2019-10-15,8355.87,8410.13,8082.77,8162.95,1196,9826685
2019-10-14,8275.99,8406.66,8220.39,8355.87,591,4919171
2019-10-13,8314.22,8470.0,8152.4,8275.99,635,5279965
2019-10-12,8272.76,8424.37,8262.87,8314.22,360,3017229
2019-10-11,8589.51,8812.61,8213.25,8272.76,1648,13941841
2019-10-10,8592.01,8655.0,8460.04,8589.51,887,7593516
2019-10-09,8188.17,8707.38,8127.22,8592.01,1812,15354979
2019-10-08,8208.67,8340.94,8110.31,8188.17,714,5859885
2019-10-07,7860.01,8311.11,7774.02,8208.67,1115,9037861
2019-10-06,8150.97,8169.73,7778.7,7860.01,999,7921427
2019-10-05,8157.3,8196.66,8028.88,8150.97,234,1900266
2019-10-04,8206.45,8239.63,8000.0,8157.3,864,7033721
2019-10-03,8384.51,8411.2,8069.51,8206.45,1186,9736294
2019-10-02,8330.62,8395.0,8180.0,8384.51,1705,14097119
2019-10-01,8301.76,8531.25,8201.64,8330.62,1640,13721824
2019-09-30,8056.19,8368.45,7705.5,8301.76,2580,20925405
2019-09-29,8227.28,8242.6,7906.15,8056.19,730,5862130
2019-09-28,8197.0,8347.44,8022.5,8227.28,1064,8720080
2019-09-27,8065.1,8281.99,7860.0,8197.0,1713,13772810
2019-09-26,8431.9,8458.43,7718.0,8065.1,5752,46120162
2019-09-25,8543.36,8745.0,8221.21,8431.9,2894,24390800
2019-09-24,9693.28,9776.27,7991.18,8543.36,9639,83653880
2019-09-23,10031.31,10047.83,9615.75,9693.28,2114,20720560
2019-09-22,9980.93,10091.19,9849.09,10031.31,326,3253066
2019-09-21,10168.86,10171.0,9922.51,9980.93,471,4721665
2019-09-20,10239.97,10274.9,10057.55,10168.86,925,9402772
2019-09-19,10162.8,10385.31,9592.5,10239.97,2523,25233373
2019-09-18,10192.0,10262.52,9900.0,10162.8,1758,17848742
2019-09-17,10271.26,10282.91,10139.73,10192.0,661,6760798
2019-09-16,10314.68,10375.66,10087.5,10271.26,1159,11849977
2019-09-15,10360.29,10386.6,10271.0,10314.68,322,3325590
2019-09-14,10359.27,10444.02,10232.04,10360.29,288,2986871
2019-09-13,10432.63,10454.48,10156.59,10359.27,833,8581848
2019-09-12,10161.12,10465.63,10033.92,10432.63,832,8561171
2019-09-11,10100.0,10308.15,9866.43,10161.12,1137,11485136
2019-09-10,10313.99,10392.72,9925.0,10100.0,1143,11530517
2019-09-09,10406.94,10542.55,10067.5,10313.99,1323,13627271
2019-09-08,10483.37,10593.92,10227.75,10406.94,477,4969512
2019-09-07,10351.0,10568.67,10330.0,10483.37,656,6842717
2019-09-06,10600.0,10972.06,10185.68,10351.0,3250,34342501
2019-09-05,10584.13,10656.52,10458.71,10600.0,808,8528024
2019-09-04,10625.2,10830.0,10380.42,10584.13,1470,15567690
2019-09-03,10392.28,10775.31,10292.88,10625.2,1812,19192642
2019-09-02,9773.12,10480.47,9750.92,10392.28,1229,12458747
2019-09-01,9604.43,9839.6,9543.86,9773.12,402,3891384
2019-08-31,9581.96,9699.0,9443.87,9604.43,375,3596661
2019-08-30,9488.28,9696.3,9348.37,9581.96,1076,10276519
2019-08-29,9726.85,9726.85,9290.3,9488.28,1984,18806695
2019-08-28,10175.8,10290.69,9512.5,9726.85,3434,33607083
2019-08-27,10367.23,10379.19,10026.73,10175.8,1058,10754088
2019-08-26,10135.59,10662.57,10135.59,10367.23,2655,27655506
2019-08-25,10151.83,10370.71,9907.5,10135.59,1085,10955510
2019-08-24,10408.14,10433.49,9888.0,10151.83,1409,14191334
2019-08-23,10164.82,10477.0,10056.5,10408.14,1407,14574367
2019-08-22,10132.44,10230.57,9759.62,10164.82,1417,14128687
2019-08-21,10747.06,10806.64,9842.51,10132.44,3066,31211146
2019-08-20,10919.99,10950.0,10560.15,10747.06,894,9615670
2019-08-19,10317.97,10931.51,10279.9,10919.99,1580,16872487
2019-08-18,10198.84,10508.93,10082.79,10317.97,637,6586778
2019-08-17,10360.22,10465.37,9981.77,10198.84,483,4935422
2019-08-16,10297.86,10539.73,9739.58,10360.22,2266,22939856
2019-08-15,10016.88,10445.74,9477.52,10297.86,4401,43998639
2019-08-14,10857.49,10858.51,9896.53,10016.88,3454,35649467
2019-08-13,11381.51,11444.13,10750.0,10857.49,2259,24871234
2019-08-12,11527.27,11550.99,11226.82,11381.51,828,9426214
2019-08-11,11284.24,11577.38,11091.75,11527.27,849,9624658
2019-08-10,11857.08,11973.68,11175.0,11284.24,2708,30958227
2019-08-09,11843.87,11961.74,11653.87,11857.08,1530,18065379
2019-08-08,11972.53,12018.99,11468.19,11841.61,1226,14347239
2019-08-07,11464.34,12141.68,11390.14,11972.53,3583,42034544
2019-08-06,11815.28,12321.01,11205.72,11464.34,3586,42115688
2019-08-05,10975.0,11950.0,10975.0,11815.28,2362,27509110
2019-08-04,10817.34,11085.34,10580.0,10975.0,948,10310198
2019-08-03,10528.81,10922.41,10512.32,10817.34,1264,13578463
2019-08-02,10409.99,10677.32,10334.51,10528.81,2161,22710886
2019-08-01,10079.54,10490.86,9893.06,10409.99,1342,13656281
2019-07-31,9599.07,10130.58,9577.65,10079.54,1380,13705760
2019-07-30,9504.23,9794.65,9374.5,9599.07,1266,12190584
2019-07-29,9523.42,9720.0,9362.5,9504.23,1252,11909747
2019-07-28,9478.3,9635.45,9110.61,9523.42,1351,12754755
2019-07-27,9851.02,10240.45,9300.0,9478.3,2757,26618168
2019-07-26,9910.54,9945.23,9652.01,9851.02,1331,13024917
2019-07-25,9770.17,10183.37,9743.3,9910.54,1479,14804115
2019-07-24,9842.72,9911.76,9509.0,9770.17,2073,20106456
2019-07-23,10326.64,10327.38,9807.7,9842.72,2143,21508362
2019-07-22,10590.0,10700.0,10065.67,10326.64,2168,22425307
2019-07-21,10753.17,10827.08,10330.0,10590.0,1126,11910545
2019-07-20,10535.46,11122.83,10373.71,10753.17,2035,21875586
2019-07-19,10647.85,10762.5,10102.06,10535.46,2046,21366864
2019-07-18,9703.58,10795.01,9290.0,10647.85,4253,43129377
2019-07-17,9429.05,9981.23,9074.0,9703.58,3948,37629170
2019-07-16,10850.0,11030.0,9358.0,9429.05,5348,53519126
2019-07-15,10200.8,11088.44,9862.89,10850.0,3214,33424877
2019-07-14,11374.76,11458.2,10095.0,10200.8,2302,24473609
2019-07-13,11776.4,11847.0,10791.73,11374.76,2235,25120178
2019-07-12,11319.42,11947.85,11082.55,11776.4,1796,20810164
2019-07-11,12097.34,12097.34,10963.27,11320.13,4685,53939623
2019-07-10,12570.42,13186.9,11536.35,12097.34,6346,78559413
2019-07-09,12307.13,12832.83,12122.51,12570.42,3496,43658786
2019-07-08,11475.07,12400.0,11332.52,12307.13,2406,28739475
2019-07-07,11242.22,11624.88,11086.72,11475.07,828,9408644
2019-07-06,10997.3,11722.58,10993.85,11242.22,1148,13112321
2019-07-05,11144.85,11441.84,10760.1,10997.3,2095,23254456
2019-07-04,11987.32,12052.86,11040.0,11144.85,2539,29605721
2019-07-03,10833.82,12023.24,10833.82,11987.32,4604,52462719
2019-07-02,10451.1,10915.95,9653.0,10833.82,3877,40051728
2019-07-01,10746.0,11199.59,9960.0,10451.1,5301,55874250
2019-06-30,11885.94,12197.03,10642.07,10746.0,3327,37480404
2019-06-29,12388.24,12388.24,11200.0,11885.94,2819,33306314
2019-06-28,11143.74,12436.0,10738.17,12388.24,3871,45240001
2019-06-27,12936.45,13359.99,10299.0,11143.74,9062,104698562
2019-06-26,11759.9,13858.37,11454.8,12936.45,10928,138561002
2019-06-25,11035.0,11791.53,11000.48,11759.9,3011,34134572
2019-06-24,10842.82,11090.0,10531.2,11035.0,2015,21872075
2019-06-23,10676.48,11200.0,10490.0,10842.82,1833,19739732
2019-06-22,10233.92,11201.0,10085.83,10676.48,5157,55101511
2019-06-21,9534.88,10243.82,9532.61,10233.92,3004,29641395
2019-06-20,9282.65,9605.44,9211.96,9534.88,1988,18731396
2019-06-19,9084.31,9324.25,9039.34,9282.65,2017,18441752
2019-06-18,9331.03,9360.74,8930.45,9084.31,2560,23356172
2019-06-17,8989.89,9472.0,8977.38,9331.03,2980,27579721
2019-06-16,8853.3,9386.98,8800.04,8989.89,3091,28115796
2019-06-15,8699.71,8911.6,8627.97,8853.3,920,8066115
2019-06-14,8256.09,8729.17,8185.0,8699.71,1508,12721601
2019-06-13,8176.44,8329.13,8048.33,8256.09,971,7973955
2019-06-12,7920.63,8290.2,7826.63,8176.44,1842,14960297
2019-06-11,8024.35,8056.23,7710.12,7920.63,1084,8543584
2019-06-10,7643.46,8095.19,7525.67,8024.35,1339,10598733
2019-06-09,7936.35,7962.68,7510.0,7643.46,586,4524910
2019-06-08,8002.98,8058.34,7787.78,7936.35,428,3387033
2019-06-07,7801.0,8130.0,7766.0,8002.98,1726,13745563
2019-06-06,7791.42,7876.91,7450.0,7801.0,1396,10729066
2019-06-05,7682.81,7923.98,7570.65,7791.42,1914,14866239
2019-06-04,8110.99,8110.99,7440.83,7682.81,6700,52363586
2019-06-03,8745.75,8745.75,8030.32,8110.99,2748,23018359
2019-06-02,8566.1,8831.69,8546.38,8745.75,505,4397819
2019-06-01,8516.2,8621.0,8458.34,8566.1,641,5483092
2019-05-31,8273.76,8554.96,8114.72,8516.2,2416,20222979
2019-05-30,8659.18,9094.51,8000.0,8273.76,4602,39405604
2019-05-29,8726.4,8760.0,8431.15,8659.18,1898,16374194
2019-05-28,8781.16,8823.75,8550.0,8726.4,2265,19669909
2019-05-27,8750.01,8946.0,8629.02,8781.16,2344,20634713
2019-05-26,8074.87,8786.32,7891.47,8750.01,2687,22739403
2019-05-25,8004.36,8149.5,7947.79,8074.87,710,5715577
2019-05-24,7879.92,8180.0,7800.0,8004.36,1574,12636731
2019-05-23,7620.0,7983.03,7470.9,7879.92,1829,14142701
2019-05-22,7954.49,8044.08,7504.0,7620.0,2278,17802633
2019-05-21,8003.97,8111.32,7809.64,7954.49,1817,14456002
2019-05-20,8192.44,8198.02,7576.35,8003.97,3771,29874745
2019-05-19,7262.52,8304.56,7257.75,8192.44,2486,19707773
2019-05-18,7361.92,7488.21,7210.98,7262.52,1254,9211267
2019-05-17,7881.38,7941.51,6630.41,7361.92,8410,60482380
2019-05-16,8198.47,8380.0,7665.47,7881.38,3821,30539555
2019-05-15,7995.48,8299.5,7840.82,8198.47,3420,27667357
2019-05-14,7822.67,8342.0,7625.0,7995.48,5334,42471157
2019-05-13,6976.25,8170.0,6869.09,7822.67,8023,62026698
2019-05-12,7227.75,7578.83,6760.0,6976.25,9696,69215337
2019-05-11,6378.01,7445.45,6354.69,7227.75,5637,39089913
2019-05-10,6146.18,6427.25,6110.3,6378.01,3414,21471495
2019-05-09,5935.1,6170.33,5935.01,6146.18,2355,14242761
2019-05-08,5745.0,5989.98,5653.65,5935.1,1892,11041418
2019-05-07,5686.65,5969.51,5686.65,5745.0,2855,16703547
2019-05-06,5715.3,5758.31,5570.0,5686.65,1451,8225288
2019-05-05,5769.51,5778.4,5630.63,5715.3,595,3404654
2019-05-04,5660.3,5837.2,5511.01,5769.51,1980,11274205
2019-05-03,5391.01,5800.02,5365.2,5660.3,3157,17825555
2019-05-02,5329.97,5421.33,5306.95,5391.01,1714,9215150
2019-05-01,5266.34,5358.3,5266.34,5329.97,1333,7081712
2019-04-30,5149.86,5285.02,5133.08,5266.34,1713,8956863
2019-04-29,5157.02,5189.14,5071.48,5149.86,1127,5803458
2019-04-28,5174.18,5213.66,5103.74,5157.02,562,2906203
2019-04-27,5140.38,5217.4,5119.47,5174.18,947,4896922
2019-04-26,5138.43,5290.47,5046.15,5140.38,2655,13663191
2019-04-25,5445.16,5515.4,4976.13,5138.43,3794,19789652
2019-04-24,5538.25,5624.58,5376.53,5445.16,3427,18821335
2019-04-23,5390.0,5643.97,5366.89,5538.25,3211,17832484
2019-04-22,5296.26,5439.99,5256.77,5390.0,1605,8587378
2019-04-21,5321.31,5342.23,5215.53,5296.26,754,3987312
2019-04-20,5286.63,5358.02,5265.78,5321.31,536,2852403
2019-04-19,5283.73,5358.64,5197.38,5286.63,1345,7082655
2019-04-18,5246.1,5315.48,5226.96,5283.73,1658,8737964
2019-04-17,5203.65,5271.87,5177.37,5246.1,2396,12519648
2019-04-16,5036.86,5230.0,5022.84,5203.65,2112,10803162
2019-04-15,5161.51,5190.0,4950.0,5036.86,2159,10985361
2019-04-14,5069.48,5187.94,5017.0,5161.51,1475,7492355
2019-04-13,5091.58,5141.74,5038.09,5069.48,1543,7864420
2019-04-12,5044.68,5117.05,4903.64,5091.58,3367,16969147
2019-04-11,5319.55,5347.07,4970.51,5044.68,4747,24319016
2019-04-10,5194.98,5471.14,5166.42,5319.55,4036,21381284
2019-04-09,5287.88,5287.89,5147.16,5194.98,2775,14485148
2019-04-08,5196.02,5350.0,5132.26,5287.88,2766,14524197
2019-04-07,5044.56,5266.74,5029.23,5196.02,1510,7777657
2019-04-06,5041.0,5239.4,4892.5,5044.56,2390,12093844
2019-04-05,4907.68,5067.41,4887.05,5041.0,2898,14474678
2019-04-04,4976.94,5072.57,4782.47,4907.68,4002,19878417
2019-04-03,4903.3,5346.68,4800.0,4976.94,11038,55729580
2019-04-02,4136.54,5090.62,4131.25,4903.3,11731,55048636
2019-04-01,4095.01,4147.99,4052.49,4136.54,2280,9408272
2019-03-31,4094.03,4102.91,4076.62,4095.01,498,2038822
2019-03-30,4082.72,4129.49,4037.28,4094.03,990,4046158
2019-03-29,4012.81,4098.04,4007.71,4082.72,1721,6993892
2019-03-28,4027.35,4027.35,3995.0,4012.81,1368,5490203
2019-03-27,3919.99,4034.0,3914.95,4027.35,2482,9916749
2019-03-26,3908.7,3921.73,3882.92,3919.99,1515,5930417
2019-03-25,3971.53,4034.13,3858.55,3908.7,2396,9428641
2019-03-24,3982.45,3982.45,3947.0,3971.53,668,2653311
2019-03-23,3986.67,4000.5,3961.01,3982.45,809,3227449
2019-03-22,3975.01,3999.73,3963.88,3986.67,1001,3989559
2019-03-21,4032.0,4059.37,3915.09,3975.01,2725,10877458
2019-03-20,4001.3,4048.85,3963.72,4032.0,2515,10066510
2019-03-19,3969.99,4012.69,3951.66,4001.3,1790,7126346
2019-03-18,3965.45,4015.85,3936.36,3969.99,1951,7744117
2019-03-17,3990.0,3992.42,3930.06,3965.45,517,2049556
2019-03-16,3901.0,4037.02,3899.0,3990.0,1895,7539679
2019-03-15,3855.87,3907.11,3847.95,3901.0,2134,8300709
2019-03-14,3850.96,3900.0,3785.0,3855.87,2577,9903376
2019-03-13,3862.12,3869.99,3826.0,3850.96,2056,7919141
2019-03-12,3851.15,3876.22,3800.0,3862.12,2271,8733286
2019-03-11,3899.07,3910.46,3815.06,3851.15,1761,6790809
2019-03-10,3917.49,3918.35,3870.0,3899.07,739,2880040
2019-03-09,3842.0,3947.88,3835.35,3917.49,847,3307557
2019-03-08,3855.26,3910.0,3771.78,3842.0,2701,10468107
2019-03-07,3850.46,3889.72,3829.54,3855.26,1991,7693446
2019-03-06,3845.73,3893.29,3811.16,3850.46,2898,11133131
2019-03-05,3700.82,3876.59,3695.0,3845.73,2545,9666566
2019-03-04,3789.61,3805.46,3675.0,3700.82,1822,6788402
2019-03-03,3812.45,3818.52,3761.95,3789.61,502,1908623
2019-03-02,3808.12,3818.31,3761.02,3812.45,584,2225132
2019-03-01,3791.49,3843.78,3791.49,3808.12,1608,6142566
2019-02-28,3800.0,3912.16,3752.05,3791.49,3708,14179915
2019-02-27,3799.99,3820.28,3650.8,3800.0,3091,11629064
2019-02-26,3820.26,3828.12,3764.95,3799.99,1620,6147361
2019-02-25,3732.48,3859.17,3732.48,3820.26,2262,8602292
2019-02-24,4110.99,4186.99,3715.51,3732.48,5902,22906892
2019-02-23,3946.56,4153.01,3914.25,4110.99,2210,8914369
2019-02-22,3901.59,3954.99,3885.12,3946.56,1570,6174383
2019-02-21,3941.16,3987.0,3870.0,3901.59,2537,9925700
2019-02-20,3892.03,3966.67,3865.02,3941.16,3014,11805181
2019-02-19,3866.99,3971.46,3844.37,3892.03,3746,14627443
2019-02-18,3626.7,3912.51,3618.09,3866.99,3804,14375151
2019-02-17,3582.3,3675.87,3557.38,3626.7,1439,5181942
2019-02-16,3567.12,3606.92,3567.12,3582.3,906,3252985
2019-02-15,3562.29,3615.79,3544.95,3567.12,2981,10649544
2019-02-14,3576.48,3657.0,3537.0,3562.29,2558,9142540
2019-02-13,3588.61,3627.79,3561.22,3576.48,1831,6560232
2019-02-12,3588.58,3618.56,3550.1,3588.61,2852,10208314
2019-02-11,3647.21,3649.99,3578.01,3588.58,3356,12072097
2019-02-10,3624.11,3655.04,3580.17,3647.21,987,3565812
2019-02-09,3622.59,3638.94,3595.01,3624.11,1614,5836310
2019-02-08,3359.99,3711.26,3343.84,3622.59,5701,20153424
2019-02-07,3366.83,3380.0,3352.29,3359.99,1274,4288604
2019-02-06,3429.98,3445.22,3331.44,3366.83,2077,7000869
2019-02-05,3411.47,3430.0,3401.84,3429.98,1335,4569082
2019-02-04,3415.99,3435.0,3397.0,3411.47,1112,3801923
2019-02-03,3469.06,3471.42,3390.0,3415.99,787,2695560
2019-02-02,3441.87,3484.99,3412.18,3469.06,691,2379749
2019-02-01,3412.1,3458.18,3370.61,3441.87,2800,9580957
2019-01-31,3436.11,3472.0,3394.43,3412.1,2776,9495071
2019-01-30,3395.49,3459.5,3372.28,3436.11,3163,10840415
2019-01-29,3429.7,3437.93,3321.0,3395.49,4105,13930725
2019-01-28,3529.63,3535.18,3369.99,3429.7,4140,14214006
2019-01-27,3558.19,3563.54,3472.94,3529.63,706,2489699
2019-01-26,3561.0,3659.38,3540.12,3558.19,1176,4211645
2019-01-25,3570.25,3578.0,3510.0,3561.0,2499,8878335
2019-01-24,3553.02,3596.65,3528.54,3570.25,1189,4234595
2019-01-23,3577.24,3611.57,3523.34,3553.02,2039,7268650
2019-01-22,3532.25,3611.63,3423.74,3577.24,2338,8284757
2019-01-21,3533.49,3568.78,3487.29,3532.25,1434,5070847
2019-01-20,3687.0,3702.09,3474.0,3533.49,2149,7639957
2019-01-19,3608.0,3760.0,3608.0,3687.0,2227,8268829
2019-01-18,3641.4,3643.69,3577.28,3608.0,1627,5884005
2019-01-17,3604.57,3657.79,3545.43,3641.4,2307,8325788
2019-01-16,3583.47,3663.58,3571.47,3604.57,4990,17998353
2019-01-15,3662.89,3682.59,3541.0,3583.47,3977,14425790
