date,open,high,low,close,volume_btc,volume_usd,market_cap_all,fng_value,btc_dominance,neutral,positive,negative
2019-08-27,10367.23,10379.19,10026.73,10175.8,1058,10754088,264295925561,30,69,625,484,647
2019-08-28,10175.8,10290.69,9512.5,9726.85,3434,33607083,251731473829,32,67,596,491,619
2019-08-29,9726.85,9726.85,9290.3,9488.28,1984,18806695,247475799739,20,69,566,527,606
2019-08-30,9488.28,9696.3,9348.37,9581.96,1076,10276519,249467503596,24,69,548,577,674
2019-08-31,9581.96,9699.0,9443.87,9604.43,375,3596661,246935801538,20,69,438,521,430
2019-09-01,9604.43,9839.6,9543.86,9773.12,402,3891384,249664488299,24,69,489,512,510
2019-09-02,9773.12,10480.47,9750.92,10392.28,1229,12458747,264785728918,28,71,505,600,562
2019-09-03,10392.28,10775.31,10292.88,10625.2,1812,19192642,271902565987,41,71,606,673,648
2019-09-04,10625.2,10830.0,10380.42,10584.13,1470,15567690,269068110392,43,71,608,567,652
2019-09-05,10584.13,10656.52,10458.71,10600.0,808,8528024,266098782544,41,71,554,581,626
2019-09-06,10600.0,10972.06,10185.68,10351.0,3250,34342501,261578891005,43,70,537,610,650
2019-09-07,10351.0,10568.67,10330.0,10483.37,656,6842717,267735836088,39,71,437,504,436
2019-09-08,10483.37,10593.92,10227.75,10406.94,477,4969512,266781269971,43,70,458,465,545
2019-09-09,10406.94,10542.55,10067.5,10313.99,1323,13627271,263827582349,41,69,577,600,646
2019-09-10,10313.99,10392.72,9925.0,10100.0,1143,11530517,260030816148,41,69,578,504,619
2019-09-11,10100.0,10308.15,9866.43,10161.12,1137,11485136,259558534116,38,70,588,524,635
2019-09-12,10161.12,10465.63,10033.92,10432.63,832,8561171,264661601856,39,70,607,513,670
2019-09-13,10432.63,10454.48,10156.59,10359.27,833,8581848,262785857962,38,70,549,489,582
2019-09-14,10359.27,10444.02,10232.04,10360.29,288,2986871,267574449671,39,71,427,432,419
2019-09-15,10360.29,10386.6,10271.0,10314.68,322,3325590,266100115911,38,70,492,479,475
2019-09-16,10314.68,10375.66,10087.5,10271.26,1159,11849977,266517564605,38,70,565,554,644
2019-09-17,10271.26,10282.91,10139.73,10192.0,661,6760798,271446346116,41,70,588,625,607
2019-09-18,10192.0,10262.52,9900.0,10162.8,1758,17848742,272224880941,38,68,579,689,790
2019-09-19,10162.8,10385.31,9592.5,10239.97,2523,25233373,272897973157,31,69,595,641,644
2019-09-20,10239.97,10274.9,10057.55,10168.86,925,9402772,268841812641,41,67,551,547,621
2019-09-21,10168.86,10171.0,9922.51,9980.93,471,4721665,266269179763,37,67,477,459,441
2019-09-22,9980.93,10091.19,9849.09,10031.31,326,3253066,264342944535,37,68,469,459,501
2019-09-23,10031.31,10047.83,9615.75,9693.28,2114,20720560,259165984702,41,68,613,575,650
2019-09-24,9693.28,9776.27,7991.18,8543.36,9639,83653880,222865977255,39,64,586,684,657
2019-09-25,8543.36,8745.0,8221.21,8431.9,2894,24390800,223232523975,15,70,577,655,634
2019-09-26,8431.9,8458.43,7718.0,8065.1,5752,46120162,212903376021,12,67,557,631,641
2019-09-27,8065.1,8281.99,7860.0,8197.0,1713,13772810,215699016117,24,68,576,528,561
2019-09-28,8197.0,8347.44,8022.5,8227.28,1064,8720080,217910378513,32,68,448,445,437
2019-09-29,8227.28,8242.6,7906.15,8056.19,730,5862130,213012353437,33,67,479,492,489
2019-09-30,8056.19,8368.45,7705.5,8301.76,2580,20925405,219552636102,27,68,562,505,644
2019-10-01,8301.76,8531.25,8201.64,8330.62,1640,13721824,222505585675,38,67,620,708,705
2019-10-02,8330.62,8395.0,8180.0,8384.51,1705,14097119,220210799077,39,68,590,591,650
2019-10-03,8384.51,8411.2,8069.51,8206.45,1186,9736294,217607390610,37,67,603,568,653
2019-10-04,8206.45,8239.63,8000.0,8157.3,864,7033721,218830615112,30,67,540,629,579
2019-10-05,8157.3,8196.66,8028.88,8150.97,234,1900266,217560726563,31,67,415,506,442
2019-10-06,8150.97,8169.73,7778.7,7860.01,999,7921427,214574103613,32,67,442,550,463
2019-10-07,7860.01,8311.11,7774.02,8208.67,1115,9037861,222727623005,27,67,584,614,635
2019-10-08,8208.67,8340.94,8110.31,8188.17,714,5859885,221398192137,39,67,552,608,615
2019-10-09,8188.17,8707.38,8127.22,8592.01,1812,15354979,231929774403,37,67,615,647,625
2019-10-10,8592.01,8655.0,8460.04,8589.51,887,7593516,230914326364,41,67,563,610,621
2019-10-11,8589.51,8812.61,8213.25,8272.76,1648,13941841,224517868203,39,67,528,556,618
2019-10-12,8272.76,8424.37,8262.87,8314.22,360,3017229,224248587044,38,67,444,480,453
2019-10-13,8314.22,8470.0,8152.4,8275.99,635,5279965,223529428904,38,66,507,475,564
2019-10-14,8275.99,8406.66,8220.39,8355.87,591,4919171,226469570455,37,67,562,522,582
2019-10-15,8355.87,8410.13,8082.77,8162.95,1196,9826685,221935439575,39,66,622,649,626
2019-10-16,8162.95,8179.1,7915.0,8002.22,1231,9880319,217218585666,40,66,585,543,587
2019-10-17,8002.22,8120.6,7941.11,8074.43,715,5753027,220334976078,40,66,594,512,639
2019-10-18,8074.43,8119.27,7815.1,7960.68,970,7717392,216948200755,40,66,546,590,534
2019-10-19,7960.68,8102.63,7879.79,7960.0,487,3887996,217252712790,41,66,458,476,360
2019-10-20,7960.0,8300.0,7882.29,8227.0,676,5468738,222462598393,37,67,466,450,418
2019-10-21,8227.0,8356.21,8157.84,8212.76,796,6545773,223360059468,37,66,623,593,574
2019-10-22,8212.76,8312.83,7996.19,8023.14,718,5864597,221617149217,39,66,573,574,615
2019-10-23,8023.14,8052.46,7275.24,7468.81,4667,35233039,205082394438,33,64,558,590,568
2019-10-24,7468.81,7511.99,7361.67,7458.57,745,5552194,206119446667,20,66,566,520,576
2019-10-25,7458.57,8800.0,7400.0,8670.24,3851,31895226,232819837945,24,69,528,579,564
2019-10-26,8670.24,10610.0,8650.02,9272.28,5472,52400060,240575872327,53,68,393,731,525
2019-10-27,9272.28,9809.24,9112.86,9547.18,1686,16083311,252932338296,50,69,423,649,427
2019-10-28,9547.18,9932.29,9188.19,9219.51,1584,15106793,250804201968,52,68,543,627,592
2019-10-29,9219.51,9555.57,9072.5,9432.41,1593,14882285,251662260051,54,67,592,626,592
2019-10-30,9432.41,9436.28,9001.71,9171.01,889,8170035,246063227549,53,67,596,580,581
2019-10-31,9171.01,9426.18,8962.5,9154.0,1073,9843833,245054286438,50,67,552,584,648
2019-11-01,9154.0,9299.99,9064.47,9246.88,895,8213720,246827961851,49,68,526,681,689
2019-11-02,9246.88,9388.13,9206.91,9307.58,445,4144185,248873998980,51,68,429,626,438
2019-11-03,9307.58,9386.45,9075.0,9200.0,333,3074478,246466564387,56,67,458,561,474
2019-11-04,9200.0,9600.0,9135.0,9415.61,1016,9537908,252736056046,49,68,582,627,688
2019-11-05,9415.61,9478.0,9177.0,9318.5,997,9298267,252688169542,54,67,600,769,635
2019-11-06,9318.5,9445.38,9260.15,9350.07,740,6908137,252465104624,53,67,618,710,650
2019-11-07,9350.07,9369.04,9084.95,9202.17,795,7332702,249200920085,54,67,562,697,676
2019-11-08,9202.17,9250.0,8670.03,8768.14,1223,10869425,240035417970,42,66,547,683,690
2019-11-09,8768.14,8877.36,8725.0,8809.33,306,2693884,239988707698,38,66,449,574,456
2019-11-10,8809.33,9130.88,8749.02,9040.12,540,4851500,246209885921,39,67,474,541,507
2019-11-11,9040.12,9065.58,8600.0,8721.54,613,5376110,239496363921,40,66,591,607,754
2019-11-12,8721.54,8875.53,8561.12,8814.3,892,7779033,241184710777,39,66,632,684,669
2019-11-13,8814.3,8834.98,8706.79,8761.75,580,5082929,241269912769,38,66,641,639,669
2019-11-14,8761.75,8787.0,8562.83,8626.66,822,7108631,238430056214,41,66,571,634,651
2019-11-15,8626.66,8774.0,8368.33,8457.18,1409,12026484,232203467753,38,65,575,671,644
2019-11-16,8457.18,8526.08,8430.16,8479.81,245,2077802,233630056962,41,66,471,584,480
2019-11-17,8479.81,8627.79,8382.61,8500.0,355,3032221,237978464243,38,66,489,611,517
2019-11-18,8500.0,8500.0,8033.48,8174.11,1162,9632087,227209327206,38,65,609,654,781
2019-11-19,8174.11,8198.73,8000.0,8120.8,874,7074189,223892435886,32,66,602,648,729
2019-11-20,8120.8,8218.0,8028.05,8079.0,881,7141546,220509984649,32,65,590,614,781
2019-11-21,8079.0,8117.35,7387.54,7615.0,2283,17488088,207787163250,30,65,639,648,728
2019-11-22,7615.0,7718.29,6789.0,7286.95,3543,25436887,200348247865,20,67,529,766,646
2019-11-23,7286.95,7349.22,7112.51,7329.11,756,5486332,200767770059,23,67,464,592,440
2019-11-24,7329.11,7344.86,6862.28,6912.89,963,6826904,194487024171,21,65,430,597,511
2019-11-25,6912.89,7376.9,6523.92,7121.7,2768,19207151,194974422974,17,67,559,771,663
2019-11-26,7121.7,7338.99,7028.27,7162.9,1149,8193498,197131185920,21,67,600,690,625
2019-11-27,7162.9,7669.56,6849.95,7520.11,1919,14108262,205215313451,20,68,594,677,566
2019-11-28,7520.11,7651.63,7375.03,7430.53,752,5664293,206848419640,32,67,524,609,482
2019-11-29,7430.53,7860.95,7414.79,7758.35,1033,7933376,209845413665,31,67,447,594,544
2019-11-30,7758.35,7811.38,7463.0,7554.19,753,5782531,204538555414,38,66,443,558,456
2019-12-01,7554.19,7554.19,7242.26,7400.18,495,3641236,200201129863,25,67,404,588,495
2019-12-02,7400.18,7429.49,7170.01,7301.55,824,6016385,198893179998,28,67,517,641,743
2019-12-03,7301.55,7413.27,7245.6,7301.37,865,6340876,198822350258,28,67,565,692,659
2019-12-04,7301.37,7820.75,7091.59,7192.73,2190,16114965,196927075854,24,67,568,700,638
2019-12-05,7192.73,7485.0,7160.75,7393.19,1172,8600567,201014765546,21,67,522,795,626
2019-12-06,7393.19,7607.07,7305.0,7543.71,930,6942049,202067657906,29,67,471,710,705
2019-12-07,7543.71,7636.39,7480.0,7500.0,478,3609680,204102269703,32,67,369,605,450
2019-12-08,7500.0,7575.25,7392.54,7528.05,315,2362732,204882084851,28,67,420,506,493
2019-12-09,7528.05,7652.0,7287.09,7340.21,991,7411846,200595445057,32,66,530,585,645
2019-12-10,7340.21,7395.0,7167.5,7221.4,610,4437108,197080515815,26,66,594,693,717
2019-12-11,7221.4,7267.84,7130.0,7200.5,729,5251599,195663050044,20,66,576,621,627
2019-12-12,7200.5,7299.39,7082.93,7193.42,874,6291003,197152508364,23,67,604,590,631
2019-12-13,7193.42,7297.6,7193.42,7250.14,599,4346965,197566729077,22,67,555,665,659
2019-12-14,7250.14,7265.4,7010.01,7072.7,452,3233257,194429979397,27,66,361,574,565
2019-12-15,7072.7,7212.02,7012.5,7120.14,285,2024435,195053466217,21,66,371,596,515
2019-12-16,7120.14,7136.31,6822.0,6881.25,1329,9260472,187338219298,24,65,524,678,641
2019-12-17,6881.25,6928.4,6560.04,6615.06,1636,11007100,176694071597,23,65,511,723,614
2019-12-18,6615.06,7448.0,6435.38,7292.61,1763,12043135,191106236886,15,70,500,681,577
2019-12-19,7292.61,7368.5,7052.5,7155.0,933,6685191,190167746066,21,68,483,679,595
2019-12-20,7155.0,7218.0,7078.34,7186.87,621,4452286,191574912398,23,68,415,661,552
2019-12-21,7186.87,7195.37,7116.08,7140.34,274,1960797,190797946246,23,68,318,580,404
2019-12-22,7140.34,7522.01,7130.0,7513.12,606,4449423,196229458897,20,69,345,579,449
2019-12-23,7513.12,7690.0,7270.0,7316.57,1247,9365450,194769117741,33,68,422,717,557
2019-12-24,7316.57,7426.14,7162.5,7260.75,567,4131282,193014184195,25,68,420,694,534
2019-12-25,7260.75,7266.0,7122.5,7192.6,237,1713235,191603503097,22,69,400,614,439
2019-12-26,7192.6,7429.99,7155.0,7195.83,728,5310053,192267400338,39,69,421,597,570
2019-12-27,7195.83,7253.38,7062.39,7241.66,1362,9818404,193343320412,38,69,430,576,599
2019-12-28,7241.66,7349.24,7238.9,7300.7,436,3188539,194573688613,37,69,349,549,506
2019-12-29,7300.7,7521.92,7276.4,7390.42,303,2240654,196967677340,37,69,396,633,511
2019-12-30,7390.42,7390.42,7199.97,7216.27,709,5160001,194067125538,40,68,437,597,599
2019-12-31,7216.27,7300.0,7115.02,7165.9,841,6048159,190391526964,38,68,435,633,537
2020-01-01,7165.9,7231.65,7146.6,7175.2,776,5584370,192598864971,37,68,368,457,254
2020-01-02,7175.2,7186.65,6901.02,6944.9,984,6908590,185594345569,39,67,445,543,377
2020-01-03,6944.9,7398.0,6860.0,7333.0,1292,9328686,195243371558,38,68,426,478,468
2020-01-04,7333.0,7394.4,7258.53,7352.82,402,2947287,196924293563,38,68,444,583,341
2020-01-05,7352.82,7490.17,7313.53,7351.77,554,4120605,199689240498,39,68,437,536,346
2020-01-06,7351.77,7807.94,7349.29,7762.72,1161,8810268,205501265704,41,68,510,636,451
2020-01-07,7762.72,8210.0,7737.5,8158.5,1870,14877546,215021628266,40,69,566,617,417
2020-01-08,8158.5,8463.0,7871.01,8042.02,1757,14377981,210989332232,51,68,541,667,461
2020-01-09,8042.02,8042.02,7756.56,7820.01,951,7507310,207914116218,44,69,533,589,384
2020-01-10,7820.01,8199.0,7676.0,8190.89,1055,8405485,214783114080,41,69,473,574,469
2020-01-11,8190.89,8277.01,8000.0,8023.48,544,4422671,217738345296,50,68,396,548,256
2020-01-12,8023.48,8180.0,7972.0,8173.14,275,2234783,217913397646,45,68,428,518,386
2020-01-13,8173.14,8190.75,8000.0,8110.0,1628,13159389,217595963027,49,68,544,508,403
2020-01-14,8110.0,8889.0,8110.0,8827.01,2641,22684492,240583206753,56,70,547,702,435
2020-01-15,8827.01,8920.83,8561.12,8813.5,1143,10034845,242163092824,54,66,558,862,538
2020-01-16,8813.5,8849.58,8580.06,8715.01,730,6341259,238805964175,55,66,540,647,530
2020-01-17,8715.01,9007.18,8669.0,8900.45,1260,11186184,244700882408,54,66,509,717,390
2020-01-18,8900.45,8971.0,8810.0,8907.78,338,3018534,244458961252,51,66,429,587,267
2020-01-19,8907.78,9180.18,8477.51,8700.66,1709,15027214,237098621134,53,67,400,658,279
2020-01-20,8700.66,8730.31,8510.02,8627.64,555,4794241,239136113086,48,67,454,587,343
2020-01-21,8627.64,8776.25,8480.0,8716.76,886,7654716,241501890852,49,66,502,586,533
2020-01-22,8716.76,8784.28,8575.01,8664.08,515,4462814,239966617904,52,66,481,598,461
2020-01-23,8664.08,8673.13,8277.81,8391.37,1717,14392489,231141570547,49,66,554,558,594
2020-01-24,8391.37,8513.35,8226.36,8425.18,787,6622343,233761593715,40,67,486,623,480
2020-01-25,8425.18,8433.86,8260.0,8330.01,366,3054203,231213028680,41,66,344,490,375
2020-01-26,8330.01,8592.06,8283.37,8583.74,464,3924863,236999261843,42,67,370,526,527
2020-01-27,8583.74,8989.98,8560.04,8901.8,1177,10364365,246757553568,50,67,470,586,590
2020-01-28,8901.8,9405.42,8890.72,9399.0,1527,13899514,249876160356,54,66,497,643,681
2020-01-29,9399.0,9430.0,9227.79,9280.04,962,8986357,257418668715,57,67,515,620,570
2020-01-30,9280.04,9565.22,9186.87,9497.68,1451,13645741,262684522700,57,67,498,625,586
2020-01-31,9497.68,9525.01,9200.03,9330.55,974,9084855,256812542289,55,66,472,568,602
2020-02-01,9330.55,9455.78,9290.7,9380.6,384,3603303,258956048372,57,66,390,517,369
2020-02-02,9380.6,9468.43,9150.0,9321.0,521,4871810,262716090024,57,65,462,576,413
2020-02-03,9321.0,9600.0,9225.0,9278.51,887,8285387,259844394973,59,65,515,531,508
2020-02-04,9278.51,9339.0,9079.87,9167.01,816,7504286,257708873704,56,65,569,564,508
2020-02-05,9167.01,9767.9,9150.1,9615.04,1350,12864879,271714678371,53,65,504,630,508
2020-02-06,9615.04,9856.43,9520.12,9761.36,1347,13063514,275885984134,61,64,532,635,483
2020-02-07,9761.36,9871.36,9720.59,9816.97,728,7128228,276773034697,56,64,468,616,446
2020-02-08,9816.97,9947.24,9660.44,9912.53,578,5685906,281690677567,56,64,369,568,329
2020-02-09,9912.53,10170.91,9884.3,10168.41,606,6097683,287980357204,56,64,475,649,463
2020-02-10,10168.41,10200.0,9697.09,9860.08,1717,17049183,283146364049,57,64,567,578,481
2020-02-11,9860.08,10390.94,9714.29,10269.46,1988,20055451,293399503719,52,64,553,715,461
2020-02-12,10269.46,10487.46,10250.2,10352.74,1772,18375776,304854548022,61,63,578,843,455
2020-02-13,10352.74,10517.2,10087.51,10245.39,1832,18903408,300048132727,65,62,550,741,446
2020-02-14,10245.39,10400.37,10111.0,10372.74,1653,17023800,307204161705,63,62,522,702,380
2020-02-15,10372.74,10397.0,9751.0,9903.34,1647,16553232,292156280554,64,59,439,616,304
2020-02-16,9903.34,10049.39,9628.0,9933.8,869,8559305,282374421818,59,61,442,608,368
2020-02-17,9933.8,9964.63,9477.53,9705.1,1157,11211314,281365030540,49,64,483,605,398
2020-02-18,9705.1,10275.62,9600.0,10187.97,1410,14046572,297001891663,53,64,572,621,425
2020-02-19,10187.97,10310.06,9290.73,9597.25,2049,20195696,293341800613,50,62,558,634,455
2020-02-20,9597.25,9699.06,9390.0,9610.11,1309,12514712,276694274507,44,63,580,610,407
2020-02-21,9610.11,9775.26,9575.01,9703.44,789,7655938,281420281751,44,63,570,564,410
2020-02-22,9703.44,9728.57,9582.37,9675.67,319,3091800,280868257177,43,63,434,512,337
2020-02-23,9675.67,10016.82,9673.43,9977.24,499,4948322,287090871103,46,63,472,546,400
2020-02-24,9977.24,10025.0,9488.33,9665.85,1345,13054508,277524742113,46,62,616,587,582
2020-02-25,9665.85,9680.92,9247.5,9311.4,1075,10129101,267193147079,44,62,593,591,707
2020-02-26,9311.4,9371.49,8620.0,8780.08,2631,23586378,250494056012,41,63,571,591,643
2020-02-27,8780.08,8973.9,8520.0,8809.86,2189,19296669,253886034291,39,64,537,552,667
2020-02-28,8809.86,8899.56,8430.0,8704.88,1631,14087962,246459044069,40,65,593,564,653
2020-02-29,8704.88,8804.14,8525.13,8525.13,368,3200291,247498247002,38,64,410,520,543
2020-03-01,8525.13,8753.5,8410.01,8528.4,797,6818373,241997059088,39,63,414,353,394
2020-03-02,8528.4,8970.26,8488.18,8912.92,1244,10920151,254920209638,38,65,489,422,478
2020-03-03,8912.92,8921.42,8665.01,8751.88,910,7983225,250150540503,38,63,462,396,398
2020-03-04,8751.88,8850.47,8670.0,8757.05,1271,11148191,249943554281,40,64,462,485,445
2020-03-05,8757.05,9168.62,8755.24,9067.35,1800,16307189,260898391366,41,64,449,492,363
2020-03-06,9067.35,9180.5,9012.02,9158.02,683,6223958,261990386874,39,63,460,406,353
2020-03-07,9158.02,9225.0,8862.5,8902.65,659,5972639,256742694497,38,62,386,461,352
2020-03-08,8902.65,8905.05,8000.02,8038.84,1824,15265287,238028300576,33,61,371,395,281
2020-03-09,8038.84,8183.18,7310.0,7932.95,5179,40591741,225687045353,17,63,560,486,473
2020-03-10,7932.95,8153.88,7705.0,7881.02,3513,27958201,226845534865,16,64,515,432,454
2020-03-11,7881.02,8020.0,7590.62,7935.49,2011,15747210,222230373058,17,64,494,422,588
2020-03-12,7935.49,7966.08,4600.0,4830.45,18359,110860932,161169324687,14,64,598,631,636
2020-03-13,4830.45,6000.0,3901.25,5653.03,18950,96600762,156932524278,10,64,499,744,561
2020-03-14,5653.03,5780.0,5051.95,5169.05,3360,18050549,153176219469,8,64,393,579,379
2020-03-15,5169.05,5987.11,5091.43,5343.45,5471,29486778,154812881610,12,63,420,433,424
2020-03-16,5343.45,5350.72,4428.83,5035.56,13639,66652878,140766512780,9,65,571,617,644
2020-03-17,5035.56,5563.18,4929.59,5343.07,6392,33945915,151126393027,8,64,560,494,540
2020-03-18,5343.07,5450.0,5019.72,5420.45,5301,27947785,150935173517,11,64,581,451,563
2020-03-19,5420.45,6436.99,5270.0,6191.02,8994,53179189,175341603410,12,68,593,540,551
2020-03-20,6191.02,6961.65,5660.77,6205.18,8626,55231382,168173408125,9,62,565,514,523
2020-03-21,6205.18,6464.21,5863.67,6208.45,3239,19987972,178542772865,9,66,478,502,436
2020-03-22,6208.45,6416.5,5748.14,5839.44,4005,24126014,167138569172,11,64,501,451,443
2020-03-23,5839.44,6650.0,5689.92,6500.0,8255,51170869,183414568288,10,68,572,407,542
2020-03-24,6500.0,6866.7,6405.0,6775.57,6957,46293922,186549019887,12,66,557,490,532
2020-03-25,6775.57,6977.69,6471.08,6694.73,4931,32952771,183095704246,13,65,531,415,529
2020-03-26,6694.73,6793.19,6530.01,6728.44,2182,14548179,186065695532,14,66,552,386,530
2020-03-27,6728.44,6869.5,6268.5,6378.4,2571,17079624,186953365197,12,66,545,409,623
2020-03-28,6378.4,6378.4,6038.09,6258.01,2087,12958586,176215273349,8,66,476,415,415
2020-03-29,6258.01,6283.41,5873.93,5882.7,1827,11038076,168004344911,12,64,495,436,420
2020-03-30,5882.7,6629.18,5857.41,6406.91,3108,19612581,180294725866,10,66,536,431,518
2020-03-31,6406.91,6530.83,6341.25,6428.54,1459,9418155,181358555230,12,65,536,427,505
2020-04-01,6428.54,6714.76,6156.47,6666.16,2759,17697565,178992148758,12,65,562,489,694
2020-04-02,6666.16,7273.0,6579.69,6801.0,5345,36577028,189089671741,14,66,569,566,707
2020-04-03,6801.0,7048.72,6609.47,6740.88,2881,19692803,188794565139,14,64,544,559,644
2020-04-04,6740.88,7016.0,6658.68,6870.2,1671,11383223,192436667839,12,66,451,526,547
2020-04-05,6870.2,6907.9,6678.6,6775.21,1275,8662210,190004275537,12,65,488,549,574
2020-04-06,6775.21,7369.76,6771.01,7336.96,3727,26533750,203797288670,12,66,556,573,647
2020-04-07,7336.96,7468.42,7078.0,7201.81,2333,17047120,203395560003,20,63,569,597,653
2020-04-08,7201.81,7432.23,7152.8,7369.6,2483,18138080,209446726995,21,64,553,586,714
2020-04-09,7369.6,7378.85,7115.04,7315.25,2237,16310014,208005180360,22,64,542,573,644
2020-04-10,7315.25,7315.25,7315.25,7315.25,0,0,196851479546,15,64,515,628,633
